0;1,8;1,80066;-0,497068;0,0000004
0,001;1,7995;1,80133;-0,494133;0,0000033
0,002;1,79901;1,802;-0,491195;0,000009
0,003;1,79851;1,80267;-0,488254;0,0000173
0,004;1,79802;1,80335;-0,48531;0,0000284
0,005;1,79754;1,80404;-0,482362;0,0000423
0,006;1,79705;1,80472;-0,479411;0,0000589
0,007;1,79657;1,80541;-0,476458;0,0000782
0,008;1,79609;1,80611;-0,473501;0,0001004
0,009;1,79561;1,80681;-0,47054;0,0001253
0,01;1,79514;1,80751;-0,467577;0,000153
0,011;1,79467;1,80822;-0,464611;0,0001835
0,012;1,7942;1,80893;-0,461641;0,0002169
0,013;1,79374;1,80964;-0,458668;0,000253
0,014;1,79327;1,81036;-0,455692;0,000292
0,015;1,79282;1,81109;-0,452713;0,0003338
0,016;1,79236;1,81181;-0,449731;0,0003785
0,017;1,7919;1,81255;-0,446745;0,000426
0,018;1,79145;1,81328;-0,443757;0,0004764
0,019;1,79101;1,81402;-0,440765;0,0005297
0,02;1,79056;1,81476;-0,43777;0,0005858
0,021;1,79012;1,81551;-0,434771;0,0006449
0,022;1,78968;1,81626;-0,43177;0,0007068
0,023;1,78924;1,81702;-0,428766;0,0007717
0,024;1,78881;1,81778;-0,425758;0,0008395
0,025;1,78838;1,81855;-0,422747;0,0009102
0,026;1,78795;1,81931;-0,419733;0,0009838
0,027;1,78752;1,82009;-0,416716;0,0010604
0,028;1,7871;1,82086;-0,413695;0,00114
0,029;1,78668;1,82164;-0,410671;0,0012225
0,03;1,78626;1,82243;-0,407645;0,001308
0,031;1,78585;1,82322;-0,404614;0,0013965
0,032;1,78544;1,82401;-0,401581;0,001488
0,033;1,78503;1,82481;-0,398545;0,0015825
0,034;1,78462;1,82561;-0,395505;0,00168
0,035;1,78422;1,82642;-0,392462;0,0017806
0,036;1,78382;1,82722;-0,389416;0,0018841
0,037;1,78342;1,82804;-0,386367;0,0019908
0,038;1,78303;1,82886;-0,383315;0,0021005
0,039;1,78263;1,82968;-0,380259;0,0022132
0,04;1,78225;1,83051;-0,3772;0,002329
0,041;1,78186;1,83134;-0,374138;0,002448
0,042;1,78148;1,83217;-0,371073;0,00257
0,043;1,7811;1,83301;-0,368004;0,0026951
0,044;1,78072;1,83385;-0,364933;0,0028233
0,045;1,78034;1,8347;-0,361858;0,0029547
0,046;1,77997;1,83555;-0,35878;0,0030892
0,047;1,7796;1,83641;-0,355698;0,0032269
0,048;1,77923;1,83727;-0,352614;0,0033677
0,049;1,77887;1,83813;-0,349526;0,0035117
0,05;1,77851;1,839;-0,346435;0,0036589
0,051;1,77815;1,83987;-0,343341;0,0038093
0,052;1,7778;1,84075;-0,340243;0,0039629
0,053;1,77744;1,84163;-0,337142;0,0041196
0,054;1,7771;1,84251;-0,334039;0,0042796
0,055;1,77675;1,8434;-0,330931;0,0044429
0,056;1,7764;1,8443;-0,327821;0,0046094
0,057;1,77606;1,84519;-0,324707;0,0047791
0,058;1,77573;1,8461;-0,321591;0,0049521
0,059;1,77539;1,847;-0,318471;0,0051285
0,06;1,77506;1,84791;-0,315347;0,005308
0,061;1,77473;1,84883;-0,312221;0,0054909
0,062;1,7744;1,84975;-0,309091;0,0056771
0,0629999;1,77408;1,85067;-0,305958;0,0058666
0,064;1,77376;1,8516;-0,302822;0,0060594
0,065;1,77344;1,85253;-0,299682;0,0062556
0,066;1,77312;1,85347;-0,296539;0,0064552
0,067;1,77281;1,85441;-0,293393;0,0066581
0,068;1,7725;1,85535;-0,290244;0,0068644
0,069;1,77219;1,8563;-0,287091;0,0070741
0,07;1,77189;1,85725;-0,283936;0,0072872
0,071;1,77159;1,85821;-0,280777;0,0075037
0,072;1,77129;1,85917;-0,277614;0,0077236
0,073;1,77099;1,86014;-0,274449;0,0079469
0,074;1,7707;1,86111;-0,27128;0,0081738
0,075;1,77041;1,86208;-0,268108;0,008404
0,076;1,77012;1,86306;-0,264933;0,0086377
0,077;1,76984;1,86404;-0,261754;0,008875
0,078;1,76956;1,86503;-0,258572;0,0091157
0,079;1,76928;1,86602;-0,255387;0,0093599
0,08;1,769;1,86702;-0,252198;0,0096076
0,081;1,76873;1,86802;-0,249007;0,0098589
0,082;1,76846;1,86902;-0,245812;0,0101137
0,083;1,76819;1,87003;-0,242613;0,010372
0,084;1,76793;1,87105;-0,239412;0,010634
0,085;1,76766;1,87206;-0,236207;0,0108995
0,086;1,7674;1,87309;-0,232999;0,0111686
0,087;1,76715;1,87411;-0,229788;0,0114412
0,088;1,7669;1,87514;-0,226573;0,0117176
0,089;1,76664;1,87618;-0,223355;0,0119975
0,09;1,7664;1,87722;-0,220134;0,0122811
0,091;1,76615;1,87826;-0,216909;0,0125683
0,092;1,76591;1,87931;-0,213681;0,0128592
0,093;1,76567;1,88036;-0,21045;0,0131538
0,094;1,76544;1,88142;-0,207216;0,013452
0,095;1,7652;1,88248;-0,203978;0,013754
0,096;1,76497;1,88355;-0,200737;0,0140597
0,097;1,76474;1,88462;-0,197493;0,0143691
0,098;1,76452;1,88569;-0,194245;0,0146822
0,099;1,7643;1,88677;-0,190994;0,0149991
0,1;1,76408;1,88785;-0,18774;0,0153198
0,101;1,76386;1,88894;-0,184482;0,0156443
0,102;1,76365;1,89003;-0,181221;0,0159725
0,103;1,76344;1,89113;-0,177957;0,0163045
0,104;1,76323;1,89223;-0,17469;0,0166404
0,105;1,76303;1,89333;-0,171419;0,0169802
0,106;1,76282;1,89444;-0,168145;0,0173237
0,107;1,76262;1,89556;-0,164867;0,0176711
0,108;1,76243;1,89668;-0,161586;0,0180224
0,109;1,76223;1,8978;-0,158302;0,0183776
0,11;1,76204;1,89893;-0,155015;0,0187367
0,111;1,76186;1,90006;-0,151724;0,0190996
0,112;1,76167;1,90119;-0,14843;0,0194665
0,113;1,76149;1,90233;-0,145133;0,0198374
0,114;1,76131;1,90348;-0,141832;0,0202122
0,115;1,76113;1,90463;-0,138528;0,0205909
0,116;1,76096;1,90578;-0,13522;0,0209736
0,117;1,76079;1,90694;-0,13191;0,0213603
0,118;1,76062;1,9081;-0,128595;0,0217511
0,119;1,76046;1,90927;-0,125278;0,0221458
0,12;1,76029;1,91044;-0,121957;0,0225446
0,121;1,76013;1,91162;-0,118633;0,0229475
0,122;1,75998;1,9128;-0,115305;0,0233544
0,123;1,75982;1,91398;-0,111975;0,0237654
0,124;1,75967;1,91517;-0,10864;0,0241805
0,125;1,75953;1,91637;-0,105303;0,0245996
0,126;1,75938;1,91757;-0,101962;0,025023
0,127;1,75924;1,91877;-0,0986175;0,0254504
0,128;1,7591;1,91998;-0,0952698;0,0258821
0,129;1,75896;1,92119;-0,0919188;0,0263178
0,13;1,75883;1,92241;-0,0885644;0,0267577
0,131;1,7587;1,92363;-0,0852066;0,0272018
0,132;1,75857;1,92485;-0,0818455;0,0276502
0,133;1,75844;1,92608;-0,078481;0,0281028
0,134;1,75832;1,92732;-0,0751131;0,0285596
0,135;1,7582;1,92856;-0,0717418;0,0290207
0,136;1,75809;1,9298;-0,0683672;0,029486
0,137;1,75797;1,93105;-0,0649891;0,0299556
0,138;1,75786;1,9323;-0,0616077;0,0304295
0,139;1,75775;1,93356;-0,0582229;0,0309077
0,14;1,75765;1,93482;-0,0548347;0,0313902
0,141;1,75755;1,93609;-0,0514432;0,0318772
0,142;1,75745;1,93736;-0,0480482;0,0323684
0,143;1,75735;1,93864;-0,0446498;0,032864
0,144;1,75726;1,93992;-0,0412481;0,033364
0,145;1,75717;1,9412;-0,0378429;0,0338685
0,146;1,75708;1,94249;-0,0344344;0,0343773
0,147;1,75699;1,94378;-0,0310224;0,0348906
0,148;1,75691;1,94508;-0,0276071;0,0354083
0,149;1,75683;1,94639;-0,0241883;0,0359305
0,15;1,75676;1,94769;-0,0207661;0,0364572
0,151;1,75668;1,94901;-0,0173405;0,0369884
0,152;1,75661;1,95032;-0,0139115;0,037524
0,153;1,75654;1,95164;-0,0104791;0,0380643
0,154;1,75648;1,95297;-0,0070433;0,038609
0,155;1,75642;1,9543;-0,003604;0,0391583
0,156;1,75636;1,95564;-0,0001613;0,0397122
0,157;1,7563;1,95698;0,0032848;0,0402707
0,158;1,75625;1,95832;0,0067343;0,0408339
0,159;1,7562;1,95967;0,0101873;0,0414015
0,16;1,75615;1,96102;0,0136437;0,0419739
0,161;1,7561;1,96238;0,0171035;0,042551
0,162;1,75606;1,96375;0,0205668;0,0431328
0,163;1,75602;1,96511;0,0240335;0,0437191
0,164;1,75599;1,96649;0,0275036;0,0443102
0,165;1,75595;1,96786;0,0309772;0,0449061
0,166;1,75592;1,96924;0,0344542;0,0455068
0,167;1,75589;1,97063;0,0379347;0,0461122
0,168;1,75587;1,97202;0,0414187;0,0467223
0,169;1,75585;1,97342;0,044906;0,0473372
0,17;1,75583;1,97482;0,0483969;0,0479569
0,171;1,75581;1,97622;0,0518912;0,0485815
0,172;1,7558;1,97763;0,0553889;0,049211
0,173;1,75579;1,97905;0,0588901;0,0498452
0,174;1,75578;1,98047;0,0623948;0,0504843
0,175;1,75577;1,98189;0,065903;0,0511284
0,176;1,75577;1,98332;0,0694146;0,0517773
0,177;1,75577;1,98475;0,0729297;0,0524313
0,178;1,75578;1,98619;0,0764482;0,0530901
0,179;1,75578;1,98763;0,0799702;0,0537539
0,18;1,75579;1,98908;0,0834958;0,0544227
0,181;1,75581;1,99053;0,0870247;0,0550964
0,182;1,75582;1,99199;0,0905572;0,0557754
0,183;1,75584;1,99345;0,0940932;0,0564592
0,184;1,75586;1,99492;0,0976326;0,0571481
0,185;1,75588;1,99639;0,101176;0,0578422
0,186;1,75591;1,99786;0,104722;0,0585413
0,187;1,75594;1,99934;0,108272;0,0592455
0,188;1,75597;2,00083;0,111825;0,0599548
0,189;1,75601;2,00232;0,115382;0,0606693
0,19;1,75605;2,00381;0,118943;0,061389
0,191;1,75609;2,00531;0,122507;0,0621139
0,192;1,75613;2,00682;0,126074;0,0628437
0,193;1,75618;2,00833;0,129645;0,0635791
0,194;1,75623;2,00984;0,133219;0,0643196
0,195;1,75628;2,01136;0,136797;0,0650653
0,196;1,75634;2,01288;0,140379;0,0658164
0,197;1,75639;2,01441;0,143964;0,0665728
0,198;1,75646;2,01594;0,147553;0,0673345
0,199;1,75652;2,01748;0,151145;0,0681015
0,2;1,75659;2,01902;0,15474;0,0688739
0,201;1,75666;2,02057;0,158339;0,0696515
0,202;1,75673;2,02212;0,161942;0,0704345
0,203;1,7568;2,02368;0,165548;0,0712231
0,204;1,75688;2,02524;0,169158;0,072017
0,205;1,75696;2,02681;0,172771;0,0728165
0,206;1,75705;2,02838;0,176388;0,0736213
0,207;1,75714;2,02996;0,180008;0,0744317
0,208;1,75723;2,03154;0,183632;0,0752476
0,209;1,75732;2,03312;0,18726;0,076069
0,21;1,75741;2,03472;0,190891;0,076896
0,211;1,75751;2,03631;0,194525;0,0777285
0,212;1,75761;2,03791;0,198163;0,0785667
0,213;1,75772;2,03952;0,201805;0,0794104
0,214;1,75783;2,04113;0,20545;0,0802598
0,215;1,75794;2,04274;0,209099;0,0811147
0,216;1,75805;2,04436;0,212752;0,0819754
0,217;1,75817;2,04599;0,216408;0,0828418
0,218;1,75828;2,04762;0,220067;0,0837139
0,219;1,75841;2,04925;0,22373;0,0845917
0,22;1,75853;2,05089;0,227397;0,0854752
0,221;1,75866;2,05254;0,231067;0,0863645
0,222;1,75879;2,05419;0,234741;0,0872597
0,223;1,75892;2,05584;0,238419;0,0881605
0,224;1,75906;2,0575;0,2421;0,0890674
0,225;1,7592;2,05916;0,245784;0,0899801
0,226;1,75934;2,06083;0,249473;0,0908986
0,227;1,75948;2,06251;0,253164;0,091823
0,228;1,75963;2,06418;0,25686;0,0927534
0,229;1,75978;2,06587;0,260559;0,0936896
0,23;1,75993;2,06756;0,264262;0,0946319
0,231;1,76009;2,06925;0,267968;0,0955801
0,232;1,76025;2,07095;0,271678;0,0965344
0,233;1,76041;2,07265;0,275391;0,0974946
