1,0000000;5,0000000;4,9995000;-1,0050000;0,0000003
1,0010000;4,9990000;4,9990000;-1,0099900;0,0000000
1,0020000;4,9980000;4,9984900;-1,0149700;0,0000002
1,0030000;4,9970000;4,9979800;-1,0199600;0,0000010
1,0040000;4,9960100;4,9974700;-1,0249300;0,0000022
1,0050000;4,9950100;4,9969600;-1,0299000;0,0000038
1,0060000;4,9940200;4,9964500;-1,0348600;0,0000059
1,0070000;4,9930200;4,9959300;-1,0398200;0,0000084
1,0080000;4,9920300;4,9954100;-1,0447800;0,0000114
1,0090000;4,9910400;4,9948900;-1,0497200;0,0000148
1,0100000;4,9900500;4,9943600;-1,0546700;0,0000186
1,0110000;4,9890600;4,9938300;-1,0596000;0,0000228
1,0120000;4,9880700;4,9933100;-1,0645400;0,0000274
1,0130000;4,9870800;4,9927700;-1,0694600;0,0000324
1,0140000;4,9861000;4,9922400;-1,0743800;0,0000377
1,0150000;4,9851100;4,9917000;-1,0793000;0,0000434
1,0160000;4,9841300;4,9911600;-1,0842100;0,0000495
1,0170000;4,9831400;4,9906200;-1,0891100;0,0000559
1,0180000;4,9821600;4,9900700;-1,0940100;0,0000627
1,0190000;4,9811800;4,9895300;-1,0989100;0,0000697
1,0200000;4,9802000;4,9889800;-1,1037900;0,0000771
1,0210000;4,9792200;4,9884300;-1,1086800;0,0000848
1,0220000;4,9782400;4,9878700;-1,1135600;0,0000928
1,0230000;4,9772600;4,9873200;-1,1184300;0,0001011
1,0240000;4,9762800;4,9867600;-1,1233000;0,0001097
1,0250000;4,9753100;4,9861900;-1,1281600;0,0001186
1,0260000;4,9743300;4,9856300;-1,1330200;0,0001277
1,0270000;4,9733600;4,9850600;-1,1378700;0,0001371
1,0280000;4,9723800;4,9844900;-1,1427100;0,0001467
1,0290000;4,9714100;4,9839200;-1,1475500;0,0001566
1,0300000;4,9704400;4,9833500;-1,1523900;0,0001667
1,0310000;4,9694700;4,9827700;-1,1572200;0,0001770
1,0320000;4,9685000;4,9822000;-1,1620500;0,0001876
1,0330000;4,9675300;4,9816100;-1,1668700;0,0001983
1,0340000;4,9665600;4,9810300;-1,1716800;0,0002093
1,0350000;4,9656000;4,9804400;-1,1764900;0,0002205
1,0360000;4,9646300;4,9798600;-1,1813000;0,0002318
1,0370000;4,9636700;4,9792700;-1,1861000;0,0002433
1,0380000;4,9627000;4,9786700;-1,1908900;0,0002550
1,0390000;4,9617400;4,9780800;-1,1956800;0,0002669
1,0400000;4,9607800;4,9774800;-1,2004600;0,0002789
1,0410000;4,9598200;4,9768800;-1,2052400;0,0002911
1,0420000;4,9588600;4,9762800;-1,2100100;0,0003035
1,0430000;4,9579000;4,9756700;-1,2147800;0,0003159
1,0440000;4,9569400;4,9750600;-1,2195500;0,0003285
1,0450000;4,9559800;4,9744500;-1,2243000;0,0003412
1,0460000;4,9550200;4,9738400;-1,2290600;0,0003541
1,0470000;4,9540700;4,9732300;-1,2338000;0,0003670
1,0480000;4,9531100;4,9726100;-1,2385500;0,0003801
1,0490000;4,9521600;4,9719900;-1,2432800;0,0003932
1,0500000;4,9512100;4,9713700;-1,2480200;0,0004065
1,0510000;4,9502600;4,9707400;-1,2527400;0,0004198
1,0520000;4,9493000;4,9701200;-1,2574700;0,0004332
