0,00000000;1,80000000;1,79950000;-0,49720000;0,00000025
0,00100000;1,79950000;1,79900000;-0,49440000;0,00000025
0,00200000;1,79901000;1,79851000;-0,49159900;0,00000025
0,00300000;1,79851000;1,79802000;-0,48879700;0,00000025
0,00400000;1,79802000;1,79753000;-0,48599500;0,00000024
0,00500000;1,79754000;1,79704000;-0,48319300;0,00000024
0,00600000;1,79705000;1,79656000;-0,48039000;0,00000024
0,00700000;1,79657000;1,79608000;-0,47758600;0,00000024
0,00800000;1,79609000;1,79560000;-0,47478200;0,00000024
0,00900000;1,79561000;1,79513000;-0,47197800;0,00000024
0,01000000;1,79514000;1,79465000;-0,46917300;0,00000024
0,01100000;1,79467000;1,79418000;-0,46636700;0,00000023
0,01200000;1,79420000;1,79372000;-0,46356200;0,00000023
0,01300000;1,79374000;1,79325000;-0,46075500;0,00000023
0,01400000;1,79327000;1,79279000;-0,45794800;0,00000023
0,01500000;1,79282000;1,79234000;-0,45514100;0,00000023
0,01600000;1,79236000;1,79188000;-0,45233300;0,00000023
0,01700000;1,79191000;1,79143000;-0,44952500;0,00000023
0,01800000;1,79145000;1,79098000;-0,44671600;0,00000023
0,01900000;1,79101000;1,79053000;-0,44390700;0,00000022
0,02000000;1,79056000;1,79009000;-0,44109700;0,00000022
0,02100000;1,79012000;1,78965000;-0,43828700;0,00000022
0,02200000;1,78968000;1,78921000;-0,43547600;0,00000022
0,02300000;1,78924000;1,78877000;-0,43266500;0,00000022
0,02400000;1,78881000;1,78834000;-0,42985300;0,00000022
0,02500000;1,78838000;1,78791000;-0,42704100;0,00000022
0,02600000;1,78795000;1,78748000;-0,42422900;0,00000021
0,02700000;1,78752000;1,78706000;-0,42141600;0,00000021
0,02800000;1,78710000;1,78664000;-0,41860200;0,00000021
0,02900000;1,78668000;1,78622000;-0,41578800;0,00000021
0,03000000;1,78626000;1,78580000;-0,41297400;0,00000021
0,03100000;1,78585000;1,78539000;-0,41015900;0,00000021
0,03200000;1,78544000;1,78498000;-0,40734400;0,00000021
0,03300000;1,78503000;1,78457000;-0,40452800;0,00000021
0,03400000;1,78462000;1,78417000;-0,40171100;0,00000020
0,03500000;1,78422000;1,78377000;-0,39889500;0,00000020
0,03600000;1,78382000;1,78337000;-0,39607800;0,00000020
0,03700000;1,78342000;1,78297000;-0,39326000;0,00000020
0,03800000;1,78303000;1,78258000;-0,39044200;0,00000020
0,03900000;1,78263000;1,78219000;-0,38762300;0,00000020
0,04000000;1,78225000;1,78180000;-0,38480400;0,00000020
0,04100000;1,78186000;1,78142000;-0,38198500;0,00000020
0,04200000;1,78148000;1,78103000;-0,37916500;0,00000019
0,04300000;1,78110000;1,78066000;-0,37634500;0,00000019
0,04400000;1,78072000;1,78028000;-0,37352400;0,00000019
0,04500000;1,78034000;1,77991000;-0,37070300;0,00000019
0,04600000;1,77997000;1,77953000;-0,36788100;0,00000019
0,04700000;1,77960000;1,77917000;-0,36505900;0,00000019
0,04800000;1,77923000;1,77880000;-0,36223700;0,00000019
0,04900000;1,77887000;1,77844000;-0,35941400;0,00000019
0,05000000;1,77851000;1,77808000;-0,35659000;0,00000018
0,05100000;1,77815000;1,77772000;-0,35376600;0,00000018
0,05200000;1,77780000;1,77737000;-0,35094200;0,00000018
0,05300000;1,77744000;1,77702000;-0,34811700;0,00000018
0,05400000;1,77710000;1,77667000;-0,34529200;0,00000018
0,05500000;1,77675000;1,77633000;-0,34246600;0,00000018
0,05600000;1,77640000;1,77598000;-0,33964000;0,00000018
0,05700000;1,77606000;1,77564000;-0,33681400;0,00000018
0,05800000;1,77573000;1,77531000;-0,33398700;0,00000018
0,05900000;1,77539000;1,77497000;-0,33116000;0,00000017
0,06000000;1,77506000;1,77464000;-0,32833200;0,00000017
0,06100000;1,77473000;1,77431000;-0,32550400;0,00000017
0,06200000;1,77440000;1,77399000;-0,32267500;0,00000017
0,06299990;1,77408000;1,77366000;-0,31984600;0,00000017
0,06400000;1,77376000;1,77334000;-0,31701700;0,00000017
0,06500000;1,77344000;1,77303000;-0,31418700;0,00000017
0,06600000;1,77312000;1,77271000;-0,31135700;0,00000017
0,06700000;1,77281000;1,77240000;-0,30852600;0,00000017
0,06800000;1,77250000;1,77209000;-0,30569500;0,00000016
0,06900000;1,77219000;1,77179000;-0,30286300;0,00000016
0,07000000;1,77189000;1,77149000;-0,30003100;0,00000016
0,07100000;1,77159000;1,77119000;-0,29719900;0,00000016
0,07200000;1,77129000;1,77089000;-0,29436600;0,00000016
0,07300000;1,77099000;1,77059000;-0,29153300;0,00000016
0,07400000;1,77070000;1,77030000;-0,28869900;0,00000016
0,07500000;1,77041000;1,77001000;-0,28586500;0,00000016
0,07600000;1,77012000;1,76973000;-0,28303100;0,00000016
0,07700000;1,76984000;1,76944000;-0,28019600;0,00000015
0,07800000;1,76956000;1,76916000;-0,27736100;0,00000015
0,07900000;1,76928000;1,76889000;-0,27452500;0,00000015
0,08000000;1,76900000;1,76861000;-0,27168900;0,00000015
0,08100000;1,76873000;1,76834000;-0,26885300;0,00000015
0,08200000;1,76846000;1,76807000;-0,26601600;0,00000015
0,08300000;1,76819000;1,76781000;-0,26317900;0,00000015
0,08400000;1,76793000;1,76754000;-0,26034100;0,00000015
0,08500000;1,76766000;1,76728000;-0,25750300;0,00000015
0,08600000;1,76740000;1,76702000;-0,25466500;0,00000014
0,08700000;1,76715000;1,76677000;-0,25182600;0,00000014
0,08800000;1,76690000;1,76652000;-0,24898700;0,00000014
0,08900000;1,76664000;1,76627000;-0,24614700;0,00000014
0,09000000;1,76640000;1,76602000;-0,24330700;0,00000014
0,09100000;1,76615000;1,76578000;-0,24046700;0,00000014
0,09200000;1,76591000;1,76554000;-0,23762600;0,00000014
0,09300000;1,76567000;1,76530000;-0,23478500;0,00000014
0,09400000;1,76544000;1,76507000;-0,23194300;0,00000014
0,09500000;1,76520000;1,76484000;-0,22910100;0,00000013
